# r  u  V_H  V_x  V_eff
6.996000000001e+00 2.542811951678e-03 2.858775896700e-01 -2.717941678178e-03 2.831596479918e-01
6.997000000001e+00 2.540229282872e-03 2.858367326251e-01 -2.715842210761e-03 2.831208904143e-01
6.998000000001e+00 2.537649226285e-03 2.857958872567e-01 -2.713744394233e-03 2.830821428625e-01
6.999000000001e+00 2.535071779275e-03 2.857550535598e-01 -2.711648227255e-03 2.830434053326e-01
7.000000000001e+00 2.532496939201e-03 2.857142315294e-01 -2.709553708488e-03 2.830046778209e-01
7.001000000001e+00 2.529924703427e-03 2.856734211606e-01 -2.707460836596e-03 2.829659603240e-01
7.002000000001e+00 2.527355069318e-03 2.856326224482e-01 -2.705369610243e-03 2.829272528380e-01
7.003000000001e+00 2.524788034243e-03 2.855918353874e-01 -2.703280028095e-03 2.828885553593e-01
7.004000000001e+00 2.522223595571e-03 2.855510599731e-01 -2.701192088817e-03 2.828498678842e-01
7.005000000001e+00 2.519661750676e-03 2.855102962003e-01 -2.699105791078e-03 2.828111904092e-01
7.006000000001e+00 2.517102496934e-03 2.854695440641e-01 -2.697021133547e-03 2.827725229305e-01
7.007000000001e+00 2.514545831725e-03 2.854288035595e-01 -2.694938114892e-03 2.827338654446e-01
7.008000000001e+00 2.511991752428e-03 2.853880746814e-01 -2.692856733785e-03 2.826952179476e-01
7.009000000001e+00 2.509440256428e-03 2.853473574250e-01 -2.690776988898e-03 2.826565804361e-01
7.010000000001e+00 2.506891341112e-03 2.853066517853e-01 -2.688698878905e-03 2.826179529064e-01
7.011000000001e+00 2.504345003869e-03 2.852659577572e-01 -2.686622402478e-03 2.825793353547e-01
7.012000000001e+00 2.501801242090e-03 2.852252753358e-01 -2.684547558295e-03 2.825407277775e-01
7.013000000001e+00 2.499260053170e-03 2.851846045162e-01 -2.682474345030e-03 2.825021301712e-01
7.014000000001e+00 2.496721434506e-03 2.851439452934e-01 -2.680402761362e-03 2.824635425320e-01
7.015000000001e+00 2.494185383498e-03 2.851032976624e-01 -2.678332805969e-03 2.824249648564e-01
7.016000000001e+00 2.491651897547e-03 2.850626616182e-01 -2.676264477532e-03 2.823863971407e-01
7.017000000001e+00 2.489120974059e-03 2.850220371560e-01 -2.674197774730e-03 2.823478393813e-01
7.018000000001e+00 2.486592610441e-03 2.849814242708e-01 -2.672132696246e-03 2.823092915745e-01
7.019000000001e+00 2.484066804103e-03 2.849408229576e-01 -2.670069240762e-03 2.822707537168e-01
7.020000000001e+00 2.481543552459e-03 2.849002332114e-01 -2.668007406963e-03 2.822322258045e-01
7.021000000001e+00 2.479022852922e-03 2.848596550274e-01 -2.665947193535e-03 2.821937078339e-01
7.022000000001e+00 2.476504702911e-03 2.848190884006e-01 -2.663888599162e-03 2.821551998014e-01
7.023000000001e+00 2.473989099846e-03 2.847785333260e-01 -2.661831622533e-03 2.821167017035e-01
7.024000000001e+00 2.471476041151e-03 2.847379897988e-01 -2.659776262337e-03 2.820782135364e-01
7.025000000001e+00 2.468965524251e-03 2.846974578139e-01 -2.657722517262e-03 2.820397352967e-01
7.026000000001e+00 2.466457546574e-03 2.846569373665e-01 -2.655670385999e-03 2.820012669805e-01
7.027000000001e+00 2.463952105551e-03 2.846164284517e-01 -2.653619867241e-03 2.819628085845e-01
7.028000000001e+00 2.461449198616e-03 2.845759310645e-01 -2.651570959679e-03 2.819243601048e-01
7.029000000001e+00 2.458948823204e-03 2.845354452000e-01 -2.649523662008e-03 2.818859215379e-01
7.030000000001e+00 2.456450976754e-03 2.844949708532e-01 -2.647477972923e-03 2.818474928803e-01
7.031000000001e+00 2.453955656707e-03 2.844545080193e-01 -2.645433891120e-03 2.818090741282e-01
7.032000000001e+00 2.451462860506e-03 2.844140566934e-01 -2.643391415296e-03 2.817706652781e-01
7.033000000001e+00 2.448972585599e-03 2.843736168706e-01 -2.641350544149e-03 2.817322663264e-01
7.034000000001e+00 2.446484829433e-03 2.843331885458e-01 -2.639311276378e-03 2.816938772695e-01
7.035000000001e+00 2.443999589461e-03 2.842927717144e-01 -2.637273610685e-03 2.816554981037e-01
7.036000000001e+00 2.441516863135e-03 2.842523663712e-01 -2.635237545770e-03 2.816171288254e-01
7.037000000001e+00 2.439036647913e-03 2.842119725115e-01 -2.633203080335e-03 2.815787694312e-01
7.038000000001e+00 2.436558941253e-03 2.841715901304e-01 -2.631170213086e-03 2.815404199173e-01
7.039000000001e+00 2.434083740618e-03 2.841312192229e-01 -2.629138942725e-03 2.815020802802e-01
7.040000000001e+00 2.431611043471e-03 2.840908597842e-01 -2.627109267960e-03 2.814637505162e-01
7.041000000001e+00 2.429140847279e-03 2.840505118093e-01 -2.625081187496e-03 2.814254306218e-01
7.042000000001e+00 2.426673149511e-03 2.840101752935e-01 -2.623054700043e-03 2.813871205934e-01
7.043000000001e+00 2.424207947638e-03 2.839698502317e-01 -2.621029804308e-03 2.813488204274e-01
7.044000000001e+00 2.421745239137e-03 2.839295366193e-01 -2.619006499001e-03 2.813105301203e-01
7.045000000001e+00 2.419285021482e-03 2.838892344512e-01 -2.616984782835e-03 2.812722496683e-01
7.046000000001e+00 2.416827292154e-03 2.838489437225e-01 -2.614964654521e-03 2.812339790680e-01
7.047000000001e+00 2.414372048634e-03 2.838086644285e-01 -2.612946112773e-03 2.811957183158e-01
7.048000000001e+00 2.411919288407e-03 2.837683965643e-01 -2.610929156304e-03 2.811574674080e-01
7.049000000001e+00 2.409469008960e-03 2.837281401249e-01 -2.608913783830e-03 2.811192263411e-01
7.050000000001e+00 2.407021207782e-03 2.836878951056e-01 -2.606899994068e-03 2.810809951116e-01
7.051000000001e+00 2.404575882366e-03 2.836476615015e-01 -2.604887785736e-03 2.810427737158e-01
7.052000000001e+00 2.402133030206e-03 2.836074393077e-01 -2.602877157551e-03 2.810045621501e-01
7.053000000001e+00 2.399692648798e-03 2.835672285193e-01 -2.600868108233e-03 2.809663604111e-01
7.054000000001e+00 2.397254735643e-03 2.835270291316e-01 -2.598860636504e-03 2.809281684951e-01
7.055000000001e+00 2.394819288242e-03 2.834868411396e-01 -2.596854741084e-03 2.808899863985e-01
7.056000000001e+00 2.392386304101e-03 2.834466645386e-01 -2.594850420697e-03 2.808518141179e-01
7.057000000001e+00 2.389955780726e-03 2.834064993236e-01 -2.592847674067e-03 2.808136516495e-01
7.058000000001e+00 2.387527715627e-03 2.833663454899e-01 -2.590846499918e-03 2.807754989900e-01
7.059000000001e+00 2.385102106315e-03 2.833262030326e-01 -2.588846896978e-03 2.807373561356e-01
7.060000000001e+00 2.382678950307e-03 2.832860719468e-01 -2.586848863971e-03 2.806992230828e-01
7.061000000001e+00 2.380258245118e-03 2.832459522278e-01 -2.584852399628e-03 2.806610998282e-01
7.062000000001e+00 2.377839988268e-03 2.832058438707e-01 -2.582857502676e-03 2.806229863680e-01
7.063000000001e+00 2.375424177279e-03 2.831657468707e-01 -2.580864171847e-03 2.805848826989e-01
7.064000000001e+00 2.373010809676e-03 2.831256612230e-01 -2.578872405871e-03 2.805467888171e-01
7.065000000001e+00 2.370599882987e-03 2.830855869227e-01 -2.576882203481e-03 2.805087047192e-01
7.066000000001e+00 2.368191394739e-03 2.830455239650e-01 -2.574893563411e-03 2.804706304016e-01
7.067000000001e+00 2.365785342467e-03 2.830054723452e-01 -2.572906484393e-03 2.804325658608e-01
7.068000000001e+00 2.363381723703e-03 2.829654320583e-01 -2.570920965165e-03 2.803945110932e-01
7.069000000001e+00 2.360980535985e-03 2.829254030997e-01 -2.568937004463e-03 2.803564660952e-01
7.070000000001e+00 2.358581776853e-03 2.828853854644e-01 -2.566954601024e-03 2.803184308634e-01
7.071000000001e+00 2.356185443848e-03 2.828453791477e-01 -2.564973753587e-03 2.802804053941e-01
7.072000000001e+00 2.353791534514e-03 2.828053841448e-01 -2.562994460891e-03 2.802423896839e-01
7.073000000001e+00 2.351400046400e-03 2.827654004509e-01 -2.561016721677e-03 2.802043837292e-01
7.074000000001e+00 2.349010977053e-03 2.827254280612e-01 -2.559040534687e-03 2.801663875265e-01
7.075000000001e+00 2.346624324026e-03 2.826854669708e-01 -2.557065898665e-03 2.801284010722e-01
7.076000000001e+00 2.344240084873e-03 2.826455171751e-01 -2.555092812352e-03 2.800904243627e-01
7.077000000001e+00 2.341858257150e-03 2.826055786692e-01 -2.553121274495e-03 2.800524573947e-01
7.078000000001e+00 2.339478838417e-03 2.825656514483e-01 -2.551151283840e-03 2.800145001644e-01
7.079000000001e+00 2.337101826236e-03 2.825257355077e-01 -2.549182839133e-03 2.799765526685e-01
7.080000000001e+00 2.334727218170e-03 2.824858308425e-01 -2.547215939122e-03 2.799386149034e-01
7.081000000001e+00 2.332355011787e-03 2.824459374480e-01 -2.545250582557e-03 2.799006868655e-01
7.082000000001e+00 2.329985204654e-03 2.824060553195e-01 -2.543286768187e-03 2.798627685513e-01
7.083000000001e+00 2.327617794343e-03 2.823661844521e-01 -2.541324494763e-03 2.798248599573e-01
7.084000000001e+00 2.325252778429e-03 2.823263248411e-01 -2.539363761038e-03 2.797869610800e-01
7.085000000001e+00 2.322890154487e-03 2.822864764817e-01 -2.537404565765e-03 2.797490719159e-01
7.086000000001e+00 2.320529920096e-03 2.822466393691e-01 -2.535446907698e-03 2.797111924614e-01
7.087000000001e+00 2.318172072837e-03 2.822068134987e-01 -2.533490785593e-03 2.796733227131e-01
7.088000000001e+00 2.315816610295e-03 2.821669988656e-01 -2.531536198204e-03 2.796354626673e-01
7.089000000001e+00 2.313463530054e-03 2.821271954650e-01 -2.529583144291e-03 2.795976123207e-01
7.090000000001e+00 2.311112829703e-03 2.820874032923e-01 -2.527631622611e-03 2.795597716697e-01
7.091000000001e+00 2.308764506833e-03 2.820476223427e-01 -2.525681631923e-03 2.795219407107e-01
7.092000000001e+00 2.306418559038e-03 2.820078526113e-01 -2.523733170988e-03 2.794841194404e-01
7.093000000001e+00 2.304074983913e-03 2.819680940936e-01 -2.521786238567e-03 2.794463078551e-01
7.094000000001e+00 2.301733779056e-03 2.819283467847e-01 -2.519840833423e-03 2.794085059513e-01
7.095000000001e+00 2.299394942067e-03 2.818886106800e-01 -2.517896954319e-03 2.793707137257e-01
7.096000000001e+00 2.297058470550e-03 2.818488857746e-01 -2.515954600020e-03 2.793329311745e-01
7.097000000001e+00 2.294724362110e-03 2.818091720638e-01 -2.514013769290e-03 2.792951582945e-01
7.098000000001e+00 2.292392614355e-03 2.817694695429e-01 -2.512074460897e-03 2.792573950820e-01
7.099000000001e+00 2.290063224894e-03 2.817297782072e-01 -2.510136673609e-03 2.792196415336e-01
7.100000000001e+00 2.287736191340e-03 2.816900980520e-01 -2.508200406193e-03 2.791818976458e-01
7.101000000001e+00 2.285411511309e-03 2.816504290725e-01 -2.506265657419e-03 2.791441634151e-01
7.102000000001e+00 2.283089182417e-03 2.816107712640e-01 -2.504332426058e-03 2.791064388379e-01
7.103000000001e+00 2.280769202285e-03 2.815711246218e-01 -2.502400710882e-03 2.790687239109e-01
7.104000000001e+00 2.278451568534e-03 2.815314891411e-01 -2.500470510662e-03 2.790310186304e-01
7.105000000001e+00 2.276136278788e-03 2.814918648173e-01 -2.498541824174e-03 2.789933229932e-01
7.106000000001e+00 2.273823330676e-03 2.814522516457e-01 -2.496614650190e-03 2.789556369955e-01
7.107000000001e+00 2.271512721826e-03 2.814126496215e-01 -2.494688987488e-03 2.789179606340e-01
7.108000000001e+00 2.269204449869e-03 2.813730587401e-01 -2.492764834843e-03 2.788802939052e-01
7.109000000001e+00 2.266898512440e-03 2.813334789967e-01 -2.490842191034e-03 2.788426368056e-01
7.110000000001e+00 2.264594907175e-03 2.812939103866e-01 -2.488921054839e-03 2.788049893317e-01
7.111000000001e+00 2.262293631714e-03 2.812543529052e-01 -2.487001425038e-03 2.787673514801e-01
7.112000000001e+00 2.259994683696e-03 2.812148065477e-01 -2.485083300411e-03 2.787297232473e-01
7.113000000001e+00 2.257698060766e-03 2.811752713095e-01 -2.483166679741e-03 2.786921046297e-01
7.114000000001e+00 2.255403760569e-03 2.811357471858e-01 -2.481251561809e-03 2.786544956240e-01
7.115000000001e+00 2.253111780755e-03 2.810962341720e-01 -2.479337945401e-03 2.786168962266e-01
7.116000000001e+00 2.250822118973e-03 2.810567322635e-01 -2.477425829299e-03 2.785793064342e-01
7.117000000001e+00 2.248534772876e-03 2.810172414554e-01 -2.475515212291e-03 2.785417262431e-01
7.118000000001e+00 2.246249740120e-03 2.809777617432e-01 -2.473606093163e-03 2.785041556500e-01
7.119000000001e+00 2.243967018363e-03 2.809382931222e-01 -2.471698470703e-03 2.784665946514e-01
7.120000000001e+00 2.241686605264e-03 2.808988355876e-01 -2.469792343700e-03 2.784290432439e-01
7.121000000001e+00 2.239408498486e-03 2.808593891349e-01 -2.467887710942e-03 2.783915014239e-01
7.122000000001e+00 2.237132695694e-03 2.808199537593e-01 -2.465984571222e-03 2.783539691881e-01
7.123000000001e+00 2.234859194554e-03 2.807805294562e-01 -2.464082923330e-03 2.783164465329e-01
7.124000000001e+00 2.232587992737e-03 2.807411162210e-01 -2.462182766060e-03 2.782789334549e-01
7.125000000001e+00 2.230319087914e-03 2.807017140489e-01 -2.460284098206e-03 2.782414299507e-01
7.126000000001e+00 2.228052477759e-03 2.806623229353e-01 -2.458386918561e-03 2.782039360167e-01
7.127000000001e+00 2.225788159949e-03 2.806229428756e-01 -2.456491225922e-03 2.781664516496e-01
7.128000000001e+00 2.223526132162e-03 2.805835738650e-01 -2.454597019086e-03 2.781289768460e-01
7.129000000001e+00 2.221266392080e-03 2.805442158991e-01 -2.452704296850e-03 2.780915116022e-01
7.130000000001e+00 2.219008937386e-03 2.805048689730e-01 -2.450813058014e-03 2.780540559150e-01
7.131000000001e+00 2.216753765765e-03 2.804655330822e-01 -2.448923301376e-03 2.780166097809e-01
7.132000000001e+00 2.214500874907e-03 2.804262082221e-01 -2.447035025737e-03 2.779791731963e-01
7.133000000001e+00 2.212250262501e-03 2.803868943879e-01 -2.445148229900e-03 2.779417461580e-01
7.134000000001e+00 2.210001926240e-03 2.803475915751e-01 -2.443262912667e-03 2.779043286624e-01
7.135000000001e+00 2.207755863819e-03 2.803082997789e-01 -2.441379072841e-03 2.778669207061e-01
7.136000000001e+00 2.205512072936e-03 2.802690189949e-01 -2.439496709228e-03 2.778295222857e-01
7.137000000001e+00 2.203270551290e-03 2.802297492183e-01 -2.437615820632e-03 2.777921333977e-01
7.138000000001e+00 2.201031296583e-03 2.801904904446e-01 -2.435736405861e-03 2.777547540387e-01
7.139000000001e+00 2.198794306520e-03 2.801512426690e-01 -2.433858463722e-03 2.777173842053e-01
7.140000000001e+00 2.196559578808e-03 2.801120058871e-01 -2.431981993024e-03 2.776800238940e-01
7.141000000001e+00 2.194327111154e-03 2.800727800941e-01 -2.430106992577e-03 2.776426731015e-01
7.142000000001e+00 2.192096901271e-03 2.800335652854e-01 -2.428233461190e-03 2.776053318242e-01
7.143000000001e+00 2.189868946872e-03 2.799943614565e-01 -2.426361397677e-03 2.775680000588e-01
7.144000000001e+00 2.187643245673e-03 2.799551686027e-01 -2.424490800848e-03 2.775306778019e-01
7.145000000001e+00 2.185419795392e-03 2.799159867195e-01 -2.422621669518e-03 2.774933650500e-01
7.146000000001e+00 2.183198593749e-03 2.798768158021e-01 -2.420754002501e-03 2.774560617996e-01
7.147000000001e+00 2.180979638468e-03 2.798376558461e-01 -2.418887798613e-03 2.774187680475e-01
7.148000000001e+00 2.178762927272e-03 2.797985068468e-01 -2.417023056669e-03 2.773814837901e-01
7.149000000001e+00 2.176548457890e-03 2.797593687996e-01 -2.415159775489e-03 2.773442090241e-01
7.150000000001e+00 2.174336228051e-03 2.797202416999e-01 -2.413297953889e-03 2.773069437460e-01
7.151000000001e+00 2.172126235486e-03 2.796811255431e-01 -2.411437590690e-03 2.772696879525e-01
7.152000000001e+00 2.169918477931e-03 2.796420203247e-01 -2.409578684712e-03 2.772324416400e-01
7.153000000001e+00 2.167712953121e-03 2.796029260401e-01 -2.407721234776e-03 2.771952048053e-01
7.154000000001e+00 2.165509658795e-03 2.795638426846e-01 -2.405865239704e-03 2.771579774449e-01
7.155000000001e+00 2.163308592694e-03 2.795247702536e-01 -2.404010698319e-03 2.771207595553e-01
7.156000000001e+00 2.161109752561e-03 2.794857087427e-01 -2.402157609447e-03 2.770835511333e-01
7.157000000001e+00 2.158913136142e-03 2.794466581473e-01 -2.400305971912e-03 2.770463521753e-01
7.158000000001e+00 2.156718741185e-03 2.794076184626e-01 -2.398455784540e-03 2.770091626781e-01
7.159000000001e+00 2.154526565439e-03 2.793685896843e-01 -2.396607046159e-03 2.769719826381e-01
7.160000000001e+00 2.152336606657e-03 2.793295718076e-01 -2.394759755597e-03 2.769348120520e-01
7.161000000001e+00 2.150148862593e-03 2.792905648282e-01 -2.392913911682e-03 2.768976509165e-01
7.162000000001e+00 2.147963331005e-03 2.792515687412e-01 -2.391069513245e-03 2.768604992280e-01
7.163000000001e+00 2.145780009650e-03 2.792125835424e-01 -2.389226559117e-03 2.768233569832e-01
7.164000000001e+00 2.143598896292e-03 2.791736092269e-01 -2.387385048130e-03 2.767862241788e-01
7.165000000001e+00 2.141419988692e-03 2.791346457904e-01 -2.385544979117e-03 2.767491008113e-01
7.166000000001e+00 2.139243284617e-03 2.790956932282e-01 -2.383706350911e-03 2.767119868773e-01
7.167000000001e+00 2.137068781835e-03 2.790567515359e-01 -2.381869162348e-03 2.766748823735e-01
7.168000000001e+00 2.134896478117e-03 2.790178207087e-01 -2.380033412263e-03 2.766377872965e-01
7.169000000001e+00 2.132726371234e-03 2.789789007423e-01 -2.378199099494e-03 2.766007016428e-01
7.170000000001e+00 2.130558458962e-03 2.789399916320e-01 -2.376366222878e-03 2.765636254092e-01
7.171000000001e+00 2.128392739077e-03 2.789010933734e-01 -2.374534781254e-03 2.765265585922e-01
7.172000000001e+00 2.126229209359e-03 2.788622059618e-01 -2.372704773461e-03 2.764895011884e-01
7.173000000001e+00 2.124067867589e-03 2.788233293928e-01 -2.370876198340e-03 2.764524531945e-01
7.174000000001e+00 2.121908711552e-03 2.787844636618e-01 -2.369049054732e-03 2.764154146071e-01
7.175000000001e+00 2.119751739032e-03 2.787456087643e-01 -2.367223341481e-03 2.763783854228e-01
7.176000000001e+00 2.117596947818e-03 2.787067646957e-01 -2.365399057430e-03 2.763413656383e-01
7.177000000001e+00 2.115444335701e-03 2.786679314515e-01 -2.363576201423e-03 2.763043552501e-01
7.178000000001e+00 2.113293900472e-03 2.786291090273e-01 -2.361754772305e-03 2.762673542550e-01
7.179000000001e+00 2.111145639928e-03 2.785902974184e-01 -2.359934768923e-03 2.762303626495e-01
7.180000000001e+00 2.108999551865e-03 2.785514966204e-01 -2.358116190125e-03 2.761933804302e-01
7.181000000001e+00 2.106855634081e-03 2.785127066287e-01 -2.356299034758e-03 2.761564075939e-01
7.182000000001e+00 2.104713884379e-03 2.784739274388e-01 -2.354483301671e-03 2.761194441372e-01
7.183000000001e+00 2.102574300563e-03 2.784351590463e-01 -2.352668989716e-03 2.760824900566e-01
7.184000000001e+00 2.100436880438e-03 2.783964014466e-01 -2.350856097743e-03 2.760455453489e-01
7.185000000001e+00 2.098301621811e-03 2.783576546352e-01 -2.349044624603e-03 2.760086100106e-01
7.186000000001e+00 2.096168522495e-03 2.783189186076e-01 -2.347234569151e-03 2.759716840384e-01
7.187000000001e+00 2.094037580300e-03 2.782801933593e-01 -2.345425930239e-03 2.759347674290e-01
7.188000000001e+00 2.091908793042e-03 2.782414788858e-01 -2.343618706724e-03 2.758978601790e-01
7.189000000001e+00 2.089782158538e-03 2.782027751826e-01 -2.341812897460e-03 2.758609622851e-01
7.190000000001e+00 2.087657674606e-03 2.781640822452e-01 -2.340008501304e-03 2.758240737439e-01
7.191000000001e+00 2.085535339068e-03 2.781254000691e-01 -2.338205517115e-03 2.757871945520e-01
7.192000000001e+00 2.083415149748e-03 2.780867286499e-01 -2.336403943750e-03 2.757503247061e-01
7.193000000001e+00 2.081297104470e-03 2.780480679830e-01 -2.334603780070e-03 2.757134642029e-01
7.194000000001e+00 2.079181201063e-03 2.780094180640e-01 -2.332805024935e-03 2.756766130390e-01
7.195000000001e+00 2.077067437357e-03 2.779707788883e-01 -2.331007677206e-03 2.756397712111e-01
7.196000000001e+00 2.074955811185e-03 2.779321504516e-01 -2.329211735746e-03 2.756029387158e-01
7.197000000001e+00 2.072846320379e-03 2.778935327493e-01 -2.327417199418e-03 2.755661155498e-01
7.198000000001e+00 2.070738962778e-03 2.778549257769e-01 -2.325624067087e-03 2.755293017098e-01
7.199000000001e+00 2.068633736219e-03 2.778163295300e-01 -2.323832337618e-03 2.754924971924e-01
7.200000000001e+00 2.066530638543e-03 2.777777440042e-01 -2.322042009876e-03 2.754557019943e-01
7.201000000001e+00 2.064429667595e-03 2.777391691949e-01 -2.320253082729e-03 2.754189161121e-01
7.202000000001e+00 2.062330821218e-03 2.777006050976e-01 -2.318465555045e-03 2.753821395426e-01
7.203000000001e+00 2.060234097260e-03 2.776620517080e-01 -2.316679425693e-03 2.753453722824e-01
7.204000000001e+00 2.058139493572e-03 2.776235090216e-01 -2.314894693543e-03 2.753086143281e-01
7.205000000001e+00 2.056047008003e-03 2.775849770339e-01 -2.313111357465e-03 2.752718656764e-01
7.206000000001e+00 2.053956638410e-03 2.775464557404e-01 -2.311329416332e-03 2.752351263241e-01
7.207000000001e+00 2.051868382646e-03 2.775079451367e-01 -2.309548869016e-03 2.751983962677e-01
7.208000000001e+00 2.049782238572e-03 2.774694452184e-01 -2.307769714390e-03 2.751616755040e-01
7.209000000001e+00 2.047698204046e-03 2.774309559810e-01 -2.305991951329e-03 2.751249640297e-01
7.210000000001e+00 2.045616276932e-03 2.773924774201e-01 -2.304215578710e-03 2.750882618414e-01
7.211000000001e+00 2.043536455093e-03 2.773540095312e-01 -2.302440595407e-03 2.750515689358e-01
7.212000000001e+00 2.041458736398e-03 2.773155523098e-01 -2.300667000298e-03 2.750148853095e-01
7.213000000001e+00 2.039383118715e-03 2.772771057517e-01 -2.298894792262e-03 2.749782109594e-01
7.214000000001e+00 2.037309599915e-03 2.772386698522e-01 -2.297123970177e-03 2.749415458820e-01
7.215000000001e+00 2.035238177870e-03 2.772002446070e-01 -2.295354532925e-03 2.749048900741e-01
7.216000000001e+00 2.033168850458e-03 2.771618300117e-01 -2.293586479385e-03 2.748682435323e-01
7.217000000001e+00 2.031101615554e-03 2.771234260618e-01 -2.291819808439e-03 2.748316062533e-01
7.218000000001e+00 2.029036471039e-03 2.770850327529e-01 -2.290054518971e-03 2.747949782339e-01
7.219000000001e+00 2.026973414794e-03 2.770466500805e-01 -2.288290609865e-03 2.747583594707e-01
7.220000000001e+00 2.024912444703e-03 2.770082780404e-01 -2.286528080004e-03 2.747217499604e-01
7.221000000001e+00 2.022853558653e-03 2.769699166280e-01 -2.284766928275e-03 2.746851496997e-01
7.222000000001e+00 2.020796754531e-03 2.769315658389e-01 -2.283007153563e-03 2.746485586853e-01
7.223000000001e+00 2.018742030228e-03 2.768932256687e-01 -2.281248754758e-03 2.746119769139e-01
7.224000000001e+00 2.016689383636e-03 2.768548961130e-01 -2.279491730746e-03 2.745754043823e-01
7.225000000001e+00 2.014638812649e-03 2.768165771675e-01 -2.277736080417e-03 2.745388410871e-01
7.226000000001e+00 2.012590315165e-03 2.767782688276e-01 -2.275981802661e-03 2.745022870250e-01
7.227000000001e+00 2.010543889081e-03 2.767399710891e-01 -2.274228896369e-03 2.744657421927e-01
7.228000000001e+00 2.008499532299e-03 2.767016839474e-01 -2.272477360434e-03 2.744292065869e-01
7.229000000001e+00 2.006457242721e-03 2.766634073982e-01 -2.270727193748e-03 2.743926802045e-01
7.230000000001e+00 2.004417018254e-03 2.766251414371e-01 -2.268978395205e-03 2.743561630419e-01
7.231000000001e+00 2.002378856803e-03 2.765868860598e-01 -2.267230963699e-03 2.743196550961e-01
7.232000000001e+00 2.000342756278e-03 2.765486412617e-01 -2.265484898127e-03 2.742831563636e-01
7.233000000001e+00 1.998308714591e-03 2.765104070386e-01 -2.263740197385e-03 2.742466668413e-01
7.234000000001e+00 1.996276729655e-03 2.764721833861e-01 -2.261996860370e-03 2.742101865257e-01
7.235000000001e+00 1.994246799385e-03 2.764339702997e-01 -2.260254885981e-03 2.741737154137e-01
7.236000000001e+00 1.992218921700e-03 2.763957677751e-01 -2.258514273117e-03 2.741372535020e-01
7.237000000001e+00 1.990193094518e-03 2.763575758079e-01 -2.256775020677e-03 2.741008007872e-01
7.238000000001e+00 1.988169315763e-03 2.763193943937e-01 -2.255037127564e-03 2.740643572661e-01
7.239000000001e+00 1.986147583357e-03 2.762812235282e-01 -2.253300592680e-03 2.740279229355e-01
7.240000000001e+00 1.984127895226e-03 2.762430632070e-01 -2.251565414926e-03 2.739914977920e-01
7.241000000001e+00 1.982110249300e-03 2.762049134257e-01 -2.249831593207e-03 2.739550818325e-01
7.242000000001e+00 1.980094643507e-03 2.761667741799e-01 -2.248099126427e-03 2.739186750535e-01
7.243000000001e+00 1.978081075781e-03 2.761286454653e-01 -2.246368013492e-03 2.738822774519e-01
7.244000000001e+00 1.976069544055e-03 2.760905272776e-01 -2.244638253309e-03 2.738458890243e-01
7.245000000001e+00 1.974060046267e-03 2.760524196124e-01 -2.242909844785e-03 2.738095097676e-01
7.246000000001e+00 1.972052580354e-03 2.760143224652e-01 -2.241182786828e-03 2.737731396784e-01
7.247000000001e+00 1.970047144257e-03 2.759762358318e-01 -2.239457078347e-03 2.737367787535e-01
7.248000000001e+00 1.968043735919e-03 2.759381597078e-01 -2.237732718253e-03 2.737004269896e-01
7.249000000001e+00 1.966042353284e-03 2.759000940889e-01 -2.236009705456e-03 2.736640843835e-01
7.250000000001e+00 1.964042994299e-03 2.758620389707e-01 -2.234288038868e-03 2.736277509318e-01
7.251000000001e+00 1.962045656914e-03 2.758239943489e-01 -2.232567717402e-03 2.735914266315e-01
7.252000000001e+00 1.960050339078e-03 2.757859602191e-01 -2.230848739971e-03 2.735551114791e-01
7.253000000001e+00 1.958057038746e-03 2.757479365769e-01 -2.229131105491e-03 2.735188054714e-01
7.254000000001e+00 1.956065753871e-03 2.757099234182e-01 -2.227414812877e-03 2.734825086053e-01
7.255000000001e+00 1.954076482411e-03 2.756719207384e-01 -2.225699861044e-03 2.734462208774e-01
7.256000000001e+00 1.952089222326e-03 2.756339285333e-01 -2.223986248910e-03 2.734099422844e-01
7.257000000001e+00 1.950103971575e-03 2.755959467986e-01 -2.222273975393e-03 2.733736728232e-01
7.258000000001e+00 1.948120728124e-03 2.755579755299e-01 -2.220563039413e-03 2.733374124905e-01
7.259000000001e+00 1.946139489936e-03 2.755200147229e-01 -2.218853439889e-03 2.733011612831e-01
7.260000000001e+00 1.944160254979e-03 2.754820643733e-01 -2.217145175741e-03 2.732649191976e-01
7.261000000001e+00 1.942183021222e-03 2.754441244768e-01 -2.215438245892e-03 2.732286862309e-01
7.262000000001e+00 1.940207786637e-03 2.754061950290e-01 -2.213732649264e-03 2.731924623797e-01
7.263000000001e+00 1.938234549198e-03 2.753682760256e-01 -2.212028384780e-03 2.731562476408e-01
7.264000000001e+00 1.936263306879e-03 2.753303674623e-01 -2.210325451365e-03 2.731200420110e-01
7.265000000001e+00 1.934294057659e-03 2.752924693348e-01 -2.208623847943e-03 2.730838454869e-01
7.266000000001e+00 1.932326799517e-03 2.752545816389e-01 -2.206923573442e-03 2.730476580654e-01
7.267000000001e+00 1.930361530433e-03 2.752167043701e-01 -2.205224626787e-03 2.730114797433e-01
7.268000000001e+00 1.928398248393e-03 2.751788375242e-01 -2.203527006907e-03 2.729753105172e-01
7.269000000001e+00 1.926436951382e-03 2.751409810968e-01 -2.201830712731e-03 2.729391503841e-01
